Cattai,Cattai-1-1-2,"More siblings have a negative impact on blue tit chick growth, both, in terms of biomass and tarsus length. Even though males are, on avergae heavier and larger than females, more numerous clutches have negative impacts on chick growth for both sexes. However, environmental effects such as clutch size explain more variation in biomass than in tarsus length, assuming leg size is more genetically determined than weight, which seems a more plastic traist.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3nBCE4hMLh5s3qt,rear_nest_trt_C.E,2031,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cattai,Cattai-1-1-1,"More siblings have a negative impact on blue tit chick growth, both, in terms of biomass and tarsus length. Even though males are, on avergae heavier and larger than females, more numerous clutches have negative impacts on chick growth for both sexes. However, environmental effects such as clutch size explain more variation in biomass than in tarsus length, assuming leg size is more genetically determined than weight, which seems a more plastic traist.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3nBCE4hMLh5s3qt,rear_nest_trt_R.E,2031,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byrock,Byrock-1-11-1,"Sibling count had a statistically significant effect on both measures of nestling growth. The 0.065 g decrease in mass for each additional sibling represents only a 0.63% change from the mean mass of 10.276 g. The 0.020 mm decrease in tarsus length per additional sibling represents a 0.12 % change from the mean of 16.7276 mm. Given the range in brood size from 1 to 17, the difference in mass and tarsus length due to sibling competition could be as much as 10.08% and 1.92%, respectively, when comparing the extremes of the brood size range. This indicates a potentially biologically significant effect when considering the extremes of brood size, but minor changes in brood size are unlikely to have a biologically significant effect.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_3qfD5ZHHdBbTgk3,NA,3720,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,day_14_weight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adelong,Adelong-2-2-1,nestlings had larger tarsus lengths when rearing brood size 14 days after hatching was larger,pos_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_tarsus_length,R_3rIdpCqsQtsmgqT,rear_Cs_at_start_of_rearing,3208,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,NA,NA,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relatedness,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adelong,Adelong-1-1-1,nestlings were lighter when rearing brood size 14 days after hatching was larger,neg_c,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_3rIdpCqsQtsmgqT,rear_Cs_at_start_of_rearing,3208,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,NA,NA,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relatedness,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-1-1-2,"There was no interaction between between brood size and experimental treatment on tarsus length (parametric bootstrap p-value : p = 0.508). However, there was a negative effect of the Enlarged treatment on tarsus length as compared to the Control treatment (Table 1 ;  Figure 1 ; p = 0.001), but no effect of body size (Table 1 ; p= 0.088).",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,3720,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-3-3-2,"There was no 3-way interaction between between brood size, experimental treatment and chick sex on tarsus length (p = 0.323), or any other two-way interactions (brood size * treatment: p = 0.389, brood size * chick sex: p= 0.229, treatment * chick sex: p= 0.672). However, as found in the full dataset, there was an effect of experimental treatment (p = 0.001), with a reduced body size in the Enlarged treatment (Table 3), but no effect of body size (p= 0.619).",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-1-1-1,"There was no interaction between between brood size and experimental treatment on tarsus length (parametric bootstrap p-value : p = 0.508). However, there was a negative effect of the Enlarged treatment on tarsus length as compared to the Control treatment (Table 1 ;  Figure 1 ; p = 0.001), but no effect of body size (Table 1 ; p= 0.088).",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,3720,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-3-3-1,"There was no 3-way interaction between between brood size, experimental treatment and chick sex on tarsus length (p = 0.323), or any other two-way interactions (brood size * treatment: p = 0.389, brood size * chick sex: p= 0.229, treatment * chick sex: p= 0.672). However, as found in the full dataset, there was an effect of experimental treatment (p = 0.001), with a reduced body size in the Enlarged treatment (Table 3), but no effect of body size (p= 0.619).",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-2-2-2,"For chick body condition, there was a significant interaction between brood size and experimental treatment (Table 2 ; p- = 0.034), with a negative effect of brood size on chick weight in the Reduced treatment but not the others and an overall lower weight in Enlarged broods (Figure 2).",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,3720,0,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-4-4-2,NA,neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-2-2-1,"For chick body condition, there was a significant interaction between brood size and experimental treatment (Table 2 ; p- = 0.034), with a negative effect of brood size on chick weight in the Reduced treatment but not the others and an overall lower weight in Enlarged broods (Figure 2).",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,3720,0,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angasto,Angasto-4-4-1,NA,neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,2626,0,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp,Antwerp-1-5-1,Brood size has a significant effect on sibling growth with reduced broods having longer tarsi and heavier bodies compared with controls while chicks in enlarged broods had shorter tarsi and lighter bodies.,neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Antwerp,Antwerp-1-5-2,Brood size has a significant effect on sibling growth with reduced broods having longer tarsi and heavier bodies compared with controls while chicks in enlarged broods had shorter tarsi and lighter bodies.,neg_q,identity,identity,blue tit,1,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Araluen,Araluen-1-1-1,"tarsus length is negatively associated to the number of chicks in nests with an additional number of chicks only, suggesting that clutch size is adjusted to available resources and resources acquired by chicks might be reduced by competition in such nests.",neg_q,identity,identity,blue tit,0,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,NA,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relative_CS,NA,NA,NA,NA,NA,NA,NA
Araluen,Araluen-2-2-1,"Body weight is negatively affected by the number of chicks per nest and by the day of hatching in a polynomial way, suggesting an optimal hatching day according to the phenology of resource availability and a negative effect of sibling competition in nest.",neg_q,identity,identity,blue tit,0,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_bacYhUrFeNmgo5r,rear_Cs_at_start_of_rearing,3235,1,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,NA,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relative_CS,NA,NA,NA,NA,NA,NA,NA
Arltung,Arltung-4-4-1,"An experimental decrease in sibling competition increased chick growth and decreased chick mortality (presumably because of improved nourishment), whereas experimental increase in sibling competition  decreased chick growth and increase chick mortality.",neg_c,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),body_mass_index  := day_14_weight/day_14_tarsus_length^2,day_14_weight/(day_14_tarsus_length^2),R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,rear_nest_OH,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_sex_ratio
Arltung,Arltung-1-1-1,"An experimental decrease in sibling competition increased chick growth and decreased chick mortality (presumably because of improved nourishment), whereas experimental increase in sibling competition  decreased chick growth and increase chick mortality.",neg_c,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),change_chick_n := rear_Cs_at_start_of_rearing-d14_rear_nest_brood_size,NA,R_CfUlQXg434XEESd,net_rearing_manipulation,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_area,NA,NA,NA,NA,NA,NA,NA,rear_nest_OH,NA,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arltung,Arltung-2-2-1,"An experimental decrease in sibling competition increased chick growth and decreased chick mortality (presumably because of improved nourishment), whereas experimental increase in sibling competition  decreased chick growth and increase chick mortality.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,rear_nest_OH,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_sex_ratio
Arltung,Arltung-3-3-1,"An experimental decrease in sibling competition increased chick growth and decreased chick mortality (presumably because of improved nourishment), whereas experimental increase in sibling competition  decreased chick growth and increase chick mortality.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_CfUlQXg434XEESd,net_rearing_manipulation,2550,0,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,NA,NA,NA,rear_nest_OH,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_sex_ratio
Armadal,Armadal-1-1-1,"Sibling competition seemed to be an important factor, measured both by its statistical significance but also its effect size compared to other measured variables.  However, it still only explained a minority of the observed variation in growth, and there are apparently other factors associated with the chick's parents or nest that determine growth more strongly.",neg_q,NA,NA,blue tit,0,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_DoCdsvLclGEF14Z,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,NA,hatch_Area,NA,NA,NA,NA,NA,NA,hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,NA,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashford,Ashford-1-1-1,"Chicks raised with larger broods had significantly smaller body weight at 14 days post hatching, relative to chicks raised in smaller broods(F = 38.679, df = 1, 411.7, p < 0.001). With each standard deviation increase in brood size (i.e. 3.25), there is an 0.29 Â± 0.05 factor decrease in chick weight. Therefore, increased sibling competition has a negative effect on the growth of nestling blue tits (Cyanistes caeruleus).",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eo0tGxxndcHxDJ7,d14_rear_nest_brood_size,NA,0,linear,standard,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babinda,Babinda-2-2-1,"Tarsus length at day 14 was negatively affected by the number of siblings present in the nest at start of rearing (mean: -0.090,  CI: -0.133 to -0.046), but positively by the number of siblings present in the nest at day 14 (mean: 0.088  CI: 0.028 to 0.148).
My conclusion is that growth of nestling blue tits seem to be reduced by competition with siblings when very young, and not affected by the number of siblings as eggs. It looks as if growth is promoted by having more siblings present at a later stage, which is the opposite from the effect of competition with siblings when younger. However, it is possible that the number of chicks present at day 14 is confounded with something else affecting their growth not accounted for by the model. In terms of body mass, females seem to be more affected by this positive effect compared to males.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Babinda,Babinda-1-1-1,"Body weight at day 14 was also negatively affected by the number of siblings present in the nest at start of rearing (mean: -0.250, CI: -0.342 to -0.153), and positively by the number of siblings present in the nest at day 14 (mean: 0.257, CI: 0.127 to 0.391). My conclusion is that growth of nestling blue tits seem to be reduced by competition with siblings when very young, and not affected by the number of siblings as eggs. It looks as if growth is promoted by having more siblings present at a later stage, which is the opposite from the effect of competition with siblings when younger. However, it is possible that the number of chicks present at day 14 is confounded with something else affecting their growth not accounted for by the model. In terms of body mass, females seem to be more affected by this positive effect compared to males.",mixed,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_eqzPwjXV6eOi2zv,rear_Cs_at_start_of_rearing,NA,1,linear,standard,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,NA,d0_hatch_nest_brood_size,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,Date_of_day14,NA,NA,NA,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Balingu,Balingu-1-1-1,"In conclusion, according to the results obtained in our study, blue tits growth is influenced by competition with siblings as it is evidenced in the enlarged nests. In fact, bigger nestlings are most likely to survive to the first breeding season. We rejected the changes in body mass to be due to genetic characteristics of males with which the female copulated. Although males were heavier with longer tarsi than females, survival to first breeding season is not influenced by sex. This suggests that sex is not related to competition with siblings. Even though weight presented more noticeable changes related to growth, tarsus length supports our analysis as well.",neg_q,NA,NA,blue tit,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,NA,R_es2jrrN9CTGwl5D,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,NA,NA,Extra-pair_paternity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,net_rearing_manipulation,NA,NA,NA,NA,day_14_tarsus_length,day_14_weight,NA,chick_sex_molec,chick_survival_to_first_breed_season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ballina,Ballina-1-1-1,"Despite model poor predictive power, there is evidence for unambiguous, if small, negative impacts of increased competition on Blue Tit chick growth.",neg_c,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_OHkieloS1B9JsC5,rear_Cs_at_start_of_rearing,3189,1,linear,standard,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bargara,Bargara-3-3-1,"Chicks that hatch earlier in the season and from smaller brood sizes are more likely to come back. This study does not make any difference between 1) chicks dying before and after fledgling or 2) between chicks that did not survive and chicks that survived but went breeding in another area. Therefore, this model is should be interpreted carefully.",NA,logit,logit,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,NA,R_PvSAhRE12PvmEJb,NA,NA,0,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,day_14_tarsus_length,NA,NA,chick_sex_molec,chick_survival_to_first_breed_season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bargara,Bargara-2-2-1,"Mostly, the lay date was determinant for the number of fledglings but this may be due to predation pressure changing or parents condition evolving as they breed multiple times over the breeding season.",NA,logit,logit,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,NA,R_PvSAhRE12PvmEJb,NA,NA,0,generalised,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,rear_nest_LD,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,number_chicks_fledged_from_rear_nest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bargara,Bargara-1-1-1,"Model 1: Effect of brood size on chick body condition (SMI)
The larger the brood, the lower the Scaled Mass Index -> probably due to parents ability to feed larger broods as efficiently.
Females are in better condition than males (higher Scaled Mass Index -> Could be due to behavioral differences in begging, parents tendency to feed female chicks more or some physiological specificities of the sexes.
",neg_c,identity,identity,blue tit,1,constructed variable (combining information from two or more original variables),"d_14_weight, d_14_tarsus_length were combined to build a mass index which is scaled for each sex separately.",SMI,R_PvSAhRE12PvmEJb,rear_Cs_at_start_of_rearing,NA,0,linear,standard,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_LD,NA,NA,d0_hatch_nest_brood_size,NA,NA,rear_area,NA,NA,NA,NA,home_or_away,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Barooga,Barooga-2-2-1,"The growth of nestling blue tits is influenced by competition with siblings. The relevant factor is not the absolute number of siblings, but the relative change in brood size compared to the expected brood size. It seems that parents ""decide"" to lay as many eggs as they can comfortably raise (a 'quality' confounder), but having fewer or more siblings respectively decreases or increases the intensity of sibling competition.Every 10% decrease in brood size compared to the number of hatched eggs increases the average tarsus length by 0.06mm. I am not sure why the relevant baseline is clutch size for weight and hatched clutch size for tarsus length; it may have something to do with the precise growth pattern (e.g. lengthening bones first, then putting on weight).",neg_q,identity,identity,blue tit,1,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_QhJspbYhGLOQVZD,rear_Cs_at_start_of_rearing,3145,0,linear,standard,NA,hatch_nest_breed_ID,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relative_CS,envir_rear,NA,NA,NA,NA,NA,NA
